Creature ID,Genome
43,"(HO,1,OSC,0.28694877183391365);(IH,BDy,6,-0.18481414042440925);(IH,BD,2,0.2972629103335771);(HO,0,Kill,-0.9181013649304006);(HO,1,MY,0.4908017061664358);(HO,0,Mrv,0.8694267287280726);(IH,Plr,6,-0.11799757568083113);(IH,Rnd,3,0.28546135379388216);(IH,Ly,4,0.5322869235720575);(HO,4,SG,-0.36208110048131936);(HO,6,MX,0.46877965772993346);(IH,Plr,5,0.7682570704414309);(IH,Ly,2,0.7478102382540888);(IH,Age,6,0.7426208485766925);(HO,6,Kill,-0.7696168919581565)"
44,"(HO,2,Mfd,-0.9918977640869975);(HO,0,MRL,-0.04323548408532352);(IH,Gen,6,0.852262791915372);(IH,Bfd,3,0.765217921858192);(IH,Pfd,3,0.4998168896171973);(HO,2,Mrn,0.13487715098355801);(HO,5,SG,-0.5128700586492072);(HO,3,Mrv,-0.06968767768736828);(HO,0,Kill,0.22489732341070479);(IH,LBf,6,-0.032783742019366624);(IH,Blr,1,-0.08882560992349564);(HO,6,MRL,0.5382463667994548);(IH,Ly,3,0.5705761167236021);(HO,6,Mrn,-0.1969264150304535);(IH,LBf,1,0.04136850760841937)"
45,"(IH,Plr,4,-0.9826505601651583);(HO,6,Res,-0.3498839786041865);(HO,6,Res,-0.9402092016111683);(IH,BD,1,0.2902481028137516);(IH,Pfd,5,0.06465852916483472);(HO,6,MRL,0.5267919260280749);(IH,Ly,3,-0.2996142744647008);(IH,Rnd,4,-0.9320065306109846);(HO,0,MRL,0.629866934819624);(HO,5,MRL,-0.30090505578423166);(IH,Blr,2,0.7374945353796534);(HO,6,Res,0.5925579628593114);(HO,3,Mfd,0.681718989335435);(HO,4,LPD,0.4565773230951582);(HO,4,Res,0.7192806148058295)"
46,"(IH,Ly,6,0.5626736351397668);(IH,LPF,2,0.06611776234304689);(IH,Blr,1,-0.08882560992349564);(HO,1,MY,-0.21222997090536544);(HO,2,OSC,0.7023365107525077);(IH,Sg,0,0.6183844002600685);(IH,Pop,6,0.35281623884570146);(IH,Age,6,0.07946755023898078);(HO,6,LPD,0.06184597572289796);(IH,BDx,2,-0.039903329614558114);(IH,Ly,0,-0.673618814988677);(IH,Rnd,4,-0.9320065306109846);(IH,Gen,2,0.9977680551802219);(IH,Age,2,0.5728711218157785);(IH,LBf,6,-0.032783742019366624)"
47,"(HO,5,Mfd,-0.7378489435381976);(HO,0,SG,0.933949593826272);(HO,0,Res,-0.5671030559805796);(HO,4,MX,0.5996443275834256);(HO,0,SG,0.8723119769602916);(IH,LBf,4,0.930231672479644);(IH,Pfd,6,-0.591029457874569);(HO,4,LPD,0.39305321566121565);(IH,Sfd,2,-0.19470789223616758);(IH,Bfd,3,0.8637001071244021);(IH,Pfd,1,0.29919963088692736);(HO,3,OSC,-0.3151415029731912);(IH,LPF,6,0.11537793053842016);(IH,Sir,2,-0.5245522782534788);(IH,Pop,0,-0.07695462105948225)"
48,"(IH,Pfd,3,0.4998168896171973);(IH,BD,0,-0.2851224723064687);(HO,2,Res,0.6008277996016653);(HO,2,Mfd,0.9099399805321582);(IH,Bfd,5,-0.685265141059842);(HO,4,LPD,-0.5768165281414712);(HO,6,MX,0.46877965772993346);(IH,BD,5,-0.5851511891871977);(HO,1,MX,0.8399646038166635);(HO,2,Mrn,-0.6647821621193191);(IH,Sg,0,0.6183844002600685);(HO,4,MX,-0.862195212087068);(IH,Gen,5,0.14006934338350563);(IH,Blr,1,-0.08882560992349564);(HO,2,MX,-0.03206384428621112)"
49,"(IH,Sir,0,0.13663082408793703);(IH,BD,5,-0.5851511891871977);(HO,4,LPD,-0.014636928348872313);(HO,4,LPD,-0.5768165281414712);(HO,3,LPD,0.24223632690508712);(IH,LPF,1,-0.27987758005672214);(IH,BDx,2,-0.6277762582725743);(IH,LMy,2,-0.26740559203579006);(IH,Age,3,-0.6908546709231052);(HO,2,Mrv,0.9083588688978941);(IH,Age,3,-0.6908546709231052);(HO,2,Mrv,0.740194335591549);(IH,Pfd,3,-0.43817042535365935);(IH,Blr,6,-0.6167675432316502);(HO,2,Res,0.6008277996016653)"
50,"(IH,Sfd,4,-0.8704363184910902);(HO,6,Mfd,-0.47077106208486863);(IH,Gen,0,0.4639109142402169);(IH,Sfd,4,-0.8704363184910902);(IH,BDx,6,0.22790635401903003);(HO,5,MRL,0.8511797987908059);(HO,4,OSC,-0.5531727107173758);(IH,Pfd,3,0.024072709424552308);(HO,4,Res,0.7192806148058295);(HO,5,Mfd,0.9521377358226537);(IH,LBf,1,0.04136850760841937);(IH,Pfd,4,0.6126685566861805);(IH,Sfd,0,0.3587959214458343);(IH,Gen,5,0.008000206312162361);(IH,Bfd,3,0.765217921858192)"
51,"(IH,Bfd,2,0.1715484899707984);(HO,4,SG,0.5546095170428544);(IH,Gen,2,0.9977680551802219);(HO,3,Kill,-0.9250678463284823);(HO,6,OSC,0.31430764698623426);(IH,Pfd,3,0.011337723669141653);(IH,Plr,2,0.5723901183853419);(IH,Lx,0,-0.7609857953296222);(HO,1,Mrn,0.50493401696116);(HO,6,Kill,-0.7696168919581565);(IH,LMx,5,0.42333000966887835);(HO,2,OSC,0.7023365107525077);(HO,1,Mfd,0.9101706415890596);(IH,BDy,1,0.760544161615593);(IH,LBf,2,0.43517474134246603)"
52,"(IH,Sir,0,0.13663082408793703);(HO,1,Mrn,0.1189812646248729);(HO,5,Res,0.7581486652233089);(HO,0,MX,-0.5978332747947201);(HO,5,Mfd,0.6992089361770408);(HO,0,SG,-0.3422838061502722);(IH,Pop,2,-0.18925103141790078);(HO,2,Mrn,-0.6647821621193191);(IH,Blr,6,0.8003634196059077);(IH,Sfd,5,-0.33421231276289887);(IH,Pfd,1,0.29919963088692736);(IH,BD,2,0.2972629103335771);(IH,BD,3,-0.8263479383647006);(IH,Plr,1,-0.6864412910401785);(IH,Bfd,5,-0.18115791134053705)"
53,"(HO,4,OSC,0.13080210781586454);(HO,0,SG,0.8715502134702122);(IH,Ly,0,0.03853539361477787);(IH,Age,3,-0.6908546709231052);(HO,4,Res,0.9222881189030729);(IH,Rnd,4,-0.9320065306109846);(HO,4,SG,0.5863080263100253);(IH,Ly,5,0.06021116158623063);(IH,Sfd,5,-0.33421231276289887);(IH,BD,6,0.01409783799568931);(HO,3,Mrv,-0.10931648457302656);(HO,1,MX,-0.05598048427435498);(IH,Gen,2,0.9983992713650254);(HO,4,MRL,-0.9065427259324947);(IH,BD,2,0.2972629103335771)"
54,"(IH,BDy,0,-0.5606429322794555);(HO,0,MRL,-0.06134760300844655);(IH,BDx,2,-0.6277762582725743);(HO,5,SG,-0.6293083036851634);(IH,Blr,6,0.8003634196059077);(HO,2,OSC,0.7023365107525077);(HO,6,Res,0.3638426379333841);(IH,Plr,3,-0.1648318241651383);(HO,6,MRL,0.5267919260280749);(HO,0,Kill,0.5478656106680764);(IH,BD,2,0.044227538259998145);(HO,0,Mrv,-0.48672109979422884);(HO,3,Kill,-0.5063861528727358);(IH,BD,3,-0.8263479383647006);(IH,Plr,3,0.5972830863300986)"
55,"(IH,BD,2,0.2972629103335771);(HO,4,MRL,0.09476815297432872);(IH,BDx,1,-0.5757737270807313);(IH,Age,5,-0.10222771506395034);(HO,5,MX,-0.5709784868494231);(IH,BDy,1,0.760544161615593);(IH,Bfd,5,0.2811278690187726);(HO,0,MRL,0.0008801024908045019);(HO,2,Mrn,-0.6647821621193191);(IH,Age,1,0.2705776802283706);(IH,LMx,5,0.34732144449416213);(IH,LMy,5,0.7633532504542531);(IH,Rnd,4,-0.06259061685682066);(IH,Bfd,3,0.8637001071244021);(HO,6,OSC,0.31430764698623426)"
56,"(HO,6,Res,-0.9402092016111683);(IH,Ly,1,0.6649441667950249);(HO,5,SG,0.6817933943782102);(HO,0,Kill,-0.9181013649304006);(IH,Sg,3,-0.07753022289031763);(HO,5,SG,-0.5128700586492072);(HO,3,MX,0.16721209477049293);(IH,BDy,0,-0.5606429322794555);(HO,0,Mfd,-0.3460164338231515);(IH,Pop,2,0.4752022062877981);(IH,Lx,6,-0.4614928571409205);(IH,Sg,3,-0.07753022289031763);(IH,Pfd,2,0.18363111207618577);(IH,LPF,1,0.6728618181158095);(HO,1,Mfd,0.9101706415890596)"
57,"(IH,Sfd,3,-0.5528327904929222);(IH,LBf,2,-0.48274536430914106);(IH,Rnd,4,-0.9320065306109846);(HO,0,Mfd,-0.4178698830889498);(IH,LMy,3,0.6928901602144137);(IH,Pfd,4,0.6126685566861805);(HO,5,MRL,0.38234673577103684);(HO,4,SG,-0.36208110048131936);(IH,Bfd,3,0.765217921858192);(HO,1,Mfd,0.9101706415890596);(HO,2,Mrv,-0.1368100343121561);(HO,2,Mrn,-0.6647821621193191);(IH,Sg,1,-0.4723208793145215);(IH,Bfd,3,0.765217921858192);(HO,4,MRL,0.2612171241121377)"
58,"(IH,Ly,4,-0.33748905668359286);(IH,Plr,5,0.7682570704414309);(IH,LMy,2,-0.2484859795008172);(HO,3,Kill,-0.9250678463284823);(HO,2,Mrv,0.740194335591549);(HO,4,SG,0.9172300533154161);(IH,Plr,5,0.030737095397352032);(HO,0,Mfd,0.12237535132146182);(HO,4,Mfd,0.09024006358996495);(IH,BDx,1,-0.09842663710219934);(IH,LMx,5,0.42333000966887835);(IH,Plr,5,0.7682570704414309);(HO,6,Mfd,-0.47077106208486863);(IH,Pop,1,-0.5143242924701548);(HO,6,Mrn,-0.1969264150304535)"
59,"(HO,0,SG,0.8715502134702122);(IH,Osc,2,-0.6509737861386549);(IH,Pop,2,0.4752022062877981);(HO,2,Mrn,-0.018675947795152803);(HO,2,LPD,-0.9920859035829177);(HO,0,SG,0.8723119769602916);(IH,Blr,1,-0.5212699502562461);(IH,Age,6,0.07946755023898078);(IH,Blr,1,-0.5212699502562461);(HO,2,Res,0.9692498280441129);(HO,4,Mrn,0.8558487424888304);(IH,Pfd,3,0.011337723669141653);(IH,Blr,6,0.8003634196059077);(IH,LPF,6,0.17164735486865834);(IH,Pfd,5,0.06465852916483472)"
60,"(HO,4,SG,0.5863080263100253);(IH,Ly,0,0.03853539361477787);(IH,LPF,2,0.7526327217052209);(HO,2,Mfd,-0.20377587192660918);(IH,Pop,0,0.6177973869100333);(IH,LMx,6,-0.48238452131298093);(HO,6,LPD,0.34592650334790265);(IH,Rnd,4,-0.9320065306109846);(HO,4,LPD,-0.5768165281414712);(IH,Pfd,4,0.7555179840404758);(HO,5,MRL,0.38234673577103684);(IH,Bfd,3,0.765217921858192);(IH,Pfd,1,0.29919963088692736);(HO,5,Mfd,-0.8827738230103477);(HO,0,Res,-0.5671030559805796)"
61,"(IH,BDy,2,0.11619447453254361);(HO,4,Mrn,0.029440006756669357);(HO,6,SG,-0.8586128696619881);(HO,4,Mrv,0.9409325689775689);(IH,Rnd,4,-0.19366538892711627);(HO,2,Mrv,0.6337791572702751);(IH,Sfd,4,-0.8704363184910902);(IH,Ly,2,0.7478102382540888);(HO,0,Mfd,0.8539836143426169);(IH,BDy,1,0.760544161615593);(HO,1,LPD,-0.4891800013871299);(HO,2,Mrv,-0.9140580095966897);(IH,BDx,2,-0.6277762582725743);(IH,Sir,3,0.8537923451466081);(HO,6,Kill,0.37795000554691915)"
62,"(IH,Bfd,3,0.765217921858192);(IH,Ly,5,0.06021116158623063);(IH,LMy,5,0.7633532504542531);(IH,BDx,3,-0.44620158661777);(IH,Ly,3,-0.1930100510218562);(HO,0,MRL,-0.06134760300844655);(HO,2,Mrn,-0.9166803612457779);(IH,Sg,1,-0.4723208793145215);(HO,4,Res,0.9939019333665484);(IH,BD,2,0.2972629103335771);(HO,3,Mfd,-0.9576200421618297);(HO,6,Mfd,-0.9352042218828351);(HO,5,Mrv,0.8411243249590783);(IH,BDy,3,-0.5819891870655844);(HO,2,Mfd,0.9099399805321582)"
63,"(IH,Sg,4,-0.4646011831160606);(HO,2,SG,0.4375330568263185);(HO,0,SG,0.933949593826272);(IH,Ly,3,-0.06806296011564683);(HO,4,Res,0.425932557009568);(IH,Blr,1,0.19820267418901172);(IH,Rnd,4,-0.5070068738108695);(IH,LMx,4,-0.7113596640579067);(IH,LMy,5,0.7633532504542531);(HO,6,Mrn,-0.6756823056318186);(IH,Sfd,5,0.11097571969619957);(IH,Blr,6,0.7205137551204059);(IH,Blr,3,0.39698714385739287);(HO,4,MRL,0.2612171241121377);(IH,Plr,6,-0.11799757568083113)"
64,"(IH,Plr,5,0.030737095397352032);(IH,Sir,0,0.500102444447162);(IH,LPF,2,0.5615187023794479);(IH,LMy,5,0.466773406423697);(IH,BDx,2,-0.6277762582725743);(IH,Pop,2,-0.4221820628084485);(IH,Age,5,-0.10222771506395034);(IH,Pop,0,0.6177973869100333);(HO,3,OSC,0.49573523944474807);(HO,5,SG,-0.5128700586492072);(IH,BD,2,0.2972629103335771);(IH,Plr,1,-0.8623051358805602);(IH,Age,6,-0.1688929611787089);(IH,Bfd,0,0.9888937139905456);(HO,0,MRL,0.0008801024908045019)"
65,"(IH,LMy,5,-0.700786982840437);(HO,2,Mfd,0.9099399805321582);(HO,4,OSC,0.13080210781586454);(HO,5,MY,-0.4197619055134252);(IH,Bfd,1,0.4958707810072751);(IH,Rnd,3,0.22546484826816515);(HO,3,LPD,-0.09967698112098033);(HO,1,Mrn,0.5898932842274331);(IH,BD,1,0.962775354871972);(HO,4,Mfd,-0.21446530634365746);(HO,4,SG,-0.36208110048131936);(HO,0,Mfd,0.12237535132146182);(HO,0,Kill,0.9772921822733662);(HO,4,MX,-0.8629564518891333);(HO,0,SG,-0.9842964305907398)"
66,"(IH,LPF,1,-0.27987758005672214);(IH,Plr,1,0.6516857553240318);(IH,Ly,3,-0.2996142744647008);(HO,6,Kill,-0.45280853989657865);(HO,5,MRL,0.38234673577103684);(HO,1,Mfd,0.9101706415890596);(HO,4,Res,0.7192806148058295);(IH,BDy,6,-0.18481414042440925);(IH,Plr,5,0.030737095397352032);(HO,0,Mrn,0.4486083031361905);(IH,Ly,6,-0.6030165648594898);(HO,4,LPD,-0.5768165281414712);(IH,Blr,1,0.19820267418901172);(IH,Rnd,4,-0.9320065306109846);(IH,Plr,1,0.6516857553240318)"
67,"(IH,BDx,4,0.17700671530572465);(IH,Pop,2,-0.18925103141790078);(IH,Ly,4,0.5322869235720575);(HO,0,SG,0.933949593826272);(IH,Bfd,5,-0.685265141059842);(IH,Lx,3,0.5499965793740564);(IH,Rnd,3,0.22546484826816515);(IH,Pfd,0,0.7953237701020179);(HO,5,Res,0.7804758117993704);(HO,0,MRL,-0.04323548408532352);(HO,5,SG,0.9819908835788647);(HO,6,MX,0.46877965772993346);(HO,5,Mrn,0.31275215298829373);(IH,BDy,6,-0.5159998279475728);(IH,BDy,1,0.760544161615593)"
68,"(IH,BDy,1,0.760544161615593);(IH,Blr,6,0.7205137551204059);(IH,Sir,4,0.7340057493852927);(HO,3,MX,0.18867312520209434);(IH,Bfd,5,-0.18115791134053705);(IH,LBf,0,-0.6000820991578115);(HO,0,LPD,-0.042600232138251704);(HO,4,OSC,0.8665027397578782);(IH,Sg,3,-0.07753022289031763);(IH,Sir,4,0.7340057493852927);(IH,LPF,1,0.6728618181158095);(HO,0,Mrn,-0.9728652119817185);(IH,Pfd,1,0.29919963088692736);(IH,Age,2,0.2506767076613552);(IH,Lx,4,-0.7044289054907305)"
69,"(IH,Sg,0,0.6287536248306032);(IH,Gen,2,0.4295335902482542);(IH,Osc,2,-0.6509737861386549);(IH,BDx,2,-0.6277762582725743);(IH,Lx,2,-0.5509924115688574);(IH,Bfd,5,-0.8968684279063956);(IH,Sfd,4,0.8568469625991624);(HO,0,Mfd,0.26481182334038245);(IH,BDx,1,-0.09842663710219934);(HO,1,Res,0.6180491750045447);(IH,BDy,1,0.760544161615593);(IH,Bfd,5,-0.8968684279063956);(IH,Plr,5,0.030737095397352032);(HO,1,MX,0.10453873982094022);(IH,Sfd,2,0.1941039335078094)"
70,"(HO,3,Mrn,0.5814867844975322);(IH,BDx,4,0.17700671530572465);(IH,BDx,6,-0.785267548360624);(HO,1,SG,0.7205308633352185);(IH,Bfd,5,-0.685265141059842);(HO,5,Mfd,-0.24862246264458743);(IH,Ly,3,-0.2996142744647008);(IH,Ly,3,0.5705761167236021);(IH,Blr,6,-0.6167675432316502);(HO,4,MRL,0.30458957749952886);(IH,Bfd,3,0.8637001071244021);(HO,0,MX,-0.9044544569091095);(IH,Blr,2,0.7374945353796534);(HO,6,Mfd,-0.47077106208486863);(IH,BD,1,0.4198328930197659)"
71,"(HO,2,OSC,0.6453976764970708);(HO,0,Mfd,0.8539836143426169);(IH,Sir,3,0.17020428557525036);(IH,Pfd,4,0.6126685566861805);(IH,Blr,6,0.04175776611883908);(IH,Sfd,5,-0.960892344219185);(HO,3,Kill,0.9430079303403991);(IH,Age,2,0.8908703170426275);(IH,BDy,0,-0.9034995448869902);(IH,Sg,3,-0.07753022289031763);(HO,6,LPD,-0.11789521950477266);(HO,0,SG,0.933949593826272);(IH,Bfd,3,0.765217921858192);(IH,Pfd,3,0.011337723669141653);(HO,5,Mfd,-0.3453516464502937)"
72,"(IH,Sir,2,0.9256983562594627);(HO,1,Mfd,0.9101706415890596);(IH,Plr,3,-0.1648318241651383);(HO,1,MX,0.8399646038166635);(HO,0,SG,-0.3422838061502722);(HO,6,Mrn,-0.1969264150304535);(IH,BDy,5,-0.34197364199548197);(HO,1,MY,0.4908017061664358);(IH,LBf,4,0.930231672479644);(HO,0,Mrv,-0.48672109979422884);(IH,Ly,0,0.03853539361477787);(HO,3,Mfd,0.10725265321751909);(IH,LPF,3,0.14733048264573023);(IH,Pop,2,0.4752022062877981);(HO,2,MY,-0.6180690607934765)"
73,"(IH,Sfd,4,-0.6829700022106335);(HO,3,MX,0.18867312520209434);(HO,6,LPD,-0.5679425489721124);(HO,2,OSC,0.7023365107525077);(IH,Pfd,5,0.06465852916483472);(HO,4,SG,-0.7945748873232392);(IH,LBf,1,0.04136850760841937);(IH,Sg,0,0.6183844002600685);(HO,5,Mfd,-0.3453516464502937);(HO,6,Res,-0.9402092016111683);(HO,4,Res,0.9939019333665484);(HO,5,Mfd,-0.6128841840819144);(HO,2,MY,-0.6180690607934765);(HO,2,OSC,0.5066461099558426);(HO,2,MX,-0.03206384428621112)"
74,"(HO,5,MRL,0.38234673577103684);(HO,4,MX,-0.8629564518891333);(IH,LMx,3,0.15077176014034466);(HO,4,Mrv,0.9409325689775689);(HO,4,LPD,0.3328281952404566);(HO,4,OSC,0.8665027397578782);(IH,Pop,3,-0.3614764971184137);(IH,Age,6,0.07946755023898078);(HO,1,MRL,0.6396723499509311);(IH,Osc,5,0.9460018431007737);(IH,Plr,2,-0.325206934507825);(IH,Pfd,6,-0.591029457874569);(HO,1,SG,0.7205308633352185);(HO,3,Mfd,0.10725265321751909);(HO,5,Mrv,0.8411243249590783)"
75,"(IH,Osc,1,-0.9372979705133295);(IH,BDy,4,0.09432040105522899);(IH,Sfd,2,0.1941039335078094);(IH,LBf,0,-0.6000820991578115);(HO,1,Mfd,-0.1465381624952451);(HO,5,Mfd,-0.24862246264458743);(HO,1,MX,0.4483311807327264);(HO,3,Kill,-0.9250678463284823);(IH,Sg,3,-0.07753022289031763);(IH,Gen,5,0.14006934338350563);(HO,4,MRL,0.30458957749952886);(HO,1,Mfd,0.28698370891818525);(IH,Blr,3,0.39698714385739287);(IH,Sir,2,-0.5245522782534788);(IH,Blr,1,-0.21530881063703933)"
76,"(HO,0,MY,0.3021841935354763);(IH,Osc,3,0.8975925192755141);(HO,6,Res,0.5830433607197472);(HO,4,MRL,-0.8529181687501484);(HO,0,MRL,-0.06134760300844655);(IH,Ly,5,0.06021116158623063);(IH,BDy,3,-0.5819891870655844);(HO,4,SG,-0.7459656733826787);(HO,0,Kill,0.22489732341070479);(IH,Pop,3,-0.3013909113394122);(IH,Sir,4,0.0267987436883228);(HO,3,LPD,-0.09967698112098033);(HO,5,SG,-0.5128700586492072);(IH,Sir,0,0.13663082408793703);(IH,LMx,4,-0.7113596640579067)"
77,"(IH,LMy,2,0.9764374895529109);(IH,Rnd,4,-0.19366538892711627);(HO,0,MX,-0.5978332747947201);(HO,3,Mrv,0.2260641729236721);(IH,Rnd,4,-0.19366538892711627);(HO,6,Mrn,-0.1969264150304535);(IH,Rnd,4,0.32185096068747265);(HO,3,MX,0.04329249617353148);(IH,Lx,4,0.8430676367087346);(HO,5,Mfd,-0.6605551515710608);(HO,3,MX,0.16721209477049293);(IH,Ly,6,-0.6030165648594898);(IH,Blr,6,-0.6167675432316502);(HO,3,Mrn,0.6744081886564512);(HO,5,Mfd,-0.3453516464502937)"
78,"(HO,4,SG,0.5863080263100253);(IH,LBf,3,0.36347142455263937);(HO,5,Res,-0.9809273126410807);(IH,BD,6,-0.610625032454523);(IH,BDy,1,0.760544161615593);(HO,3,LPD,0.24223632690508712);(IH,Pfd,3,0.011337723669141653);(IH,LMx,3,0.42585529544916856);(IH,LMy,1,0.17598405254646954);(IH,Bfd,5,-0.685265141059842);(IH,BDx,4,0.2960459443221488);(IH,LBf,2,-0.4977385386563068);(HO,5,Mrv,0.8411243249590783);(HO,6,Kill,0.37795000554691915);(IH,Plr,3,0.5972830863300986)"
79,"(IH,Rnd,4,-0.19366538892711627);(IH,Age,0,0.0991241274008201);(IH,Plr,4,0.8215899337748465);(HO,1,OSC,-0.5063310097461216);(IH,Sg,0,0.3617346282989351);(HO,2,Mrv,0.6337791572702751);(HO,4,Kill,-0.2563807554179822);(HO,2,Mfd,-0.8510838934192437);(HO,5,SG,0.7159211611324661);(HO,6,LPD,-0.11789521950477266);(IH,Age,5,-0.10222771506395034);(IH,Age,3,-0.7591533577005747);(HO,1,Mfd,-0.9306960779078624);(IH,Sfd,6,0.9109135533249453);(IH,LBf,2,-0.9622552961449)"
80,"(HO,1,OSC,0.1935397530528682);(HO,3,LPD,0.46384215233406434);(IH,LPF,2,0.7526327217052209);(HO,3,Mfd,0.681718989335435);(HO,6,LPD,-0.15948284708947202);(HO,1,Mrn,0.5696482659037612);(HO,6,OSC,-0.9374424120072766);(IH,Plr,3,0.5972830863300986);(IH,Ly,0,-0.9214096611525124);(IH,Sir,3,0.37402882211712263);(HO,5,MRL,0.38234673577103684);(HO,6,Kill,-0.7696168919581565);(IH,Ly,0,0.03853539361477787);(HO,2,SG,0.13289767689834986);(HO,1,LPD,-0.4891800013871299)"
81,"(IH,Blr,1,0.19820267418901172);(IH,Sfd,5,-0.33421231276289887);(HO,3,Mfd,-0.9576200421618297);(HO,0,MY,0.3021841935354763);(HO,6,Res,-0.3498839786041865);(IH,BDx,1,-0.09842663710219934);(IH,Blr,2,0.7374945353796534);(IH,Blr,2,-0.18060394148649173);(IH,Pfd,3,0.011337723669141653);(IH,Age,2,0.8908703170426275);(IH,Bfd,3,-0.8663663340167378);(HO,0,SG,0.8723119769602916);(IH,LMx,5,0.34732144449416213);(IH,BDx,2,-0.6277762582725743);(HO,0,MY,0.3021841935354763)"
82,"(IH,Pfd,5,0.06465852916483472);(IH,LMy,2,0.9764374895529109);(IH,Pfd,2,0.18363111207618577);(IH,Blr,1,-0.21530881063703933);(HO,6,Kill,-0.7696168919581565);(HO,2,MY,-0.6180690607934765);(IH,BDy,6,-0.5159998279475728);(HO,6,SG,-0.8586128696619881);(HO,2,Mfd,-0.9918977640869975);(HO,5,Mrv,0.8411243249590783);(IH,Ly,5,0.06021116158623063);(IH,BD,5,-0.13173111351175426);(HO,2,MX,-0.5483395755186178);(IH,Ly,3,-0.2996142744647008);(HO,4,MX,-0.8629564518891333)"
83,"(IH,LMy,3,-0.03148012740457462);(IH,Osc,3,0.8975925192755141);(IH,Ly,3,-0.06806296011564683);(IH,Gen,6,0.852262791915372);(HO,5,SG,-0.28975546969325694);(IH,BDx,1,-0.5757737270807313);(IH,LMy,5,0.466773406423697);(HO,2,Mrn,0.8778179377339905);(HO,5,OSC,0.6570444029867775);(HO,0,MX,-0.5978332747947201);(HO,5,Mrv,0.8411243249590783);(HO,5,SG,0.3909607137070745);(IH,Blr,1,-0.08882560992349564);(IH,BDy,3,-0.11121853935233328);(HO,4,LPD,0.9021044871708244)"
84,"(HO,0,SG,-0.9842964305907398);(IH,BDx,1,-0.09842663710219934);(HO,0,SG,-0.3422838061502722);(IH,Plr,5,0.030737095397352032);(IH,BDy,1,0.760544161615593);(IH,LMx,3,0.15077176014034466);(HO,6,Kill,-0.23268151100571388);(HO,3,MX,0.18867312520209434);(IH,BDx,1,0.20551779991229546);(IH,Sir,3,0.5899556868882065);(HO,4,Mrn,0.029440006756669357);(IH,Pfd,5,-0.9726211329641312);(HO,2,Mrn,0.428379068494795);(HO,1,Mfd,0.6748806948145063);(IH,BDx,4,0.17700671530572465)"
85,"(HO,0,SG,0.292094898994109);(IH,Sg,2,-0.046805003702705905);(HO,6,Res,0.3638426379333841);(IH,Sg,3,-0.07753022289031763);(IH,Rnd,4,-0.06259061685682066);(HO,1,Mfd,0.361997586295399);(IH,Age,1,-0.5518614548293101);(HO,6,Kill,0.37795000554691915);(IH,LMy,1,0.17598405254646954);(HO,6,SG,-0.8586128696619881);(HO,6,SG,0.7839240682094892);(IH,Ly,3,-0.2996142744647008);(HO,5,Res,0.7581486652233089);(IH,Age,1,0.9256367437746005);(HO,2,OSC,0.5138302389551501)"
86,"(IH,LBf,0,0.6969211246556402);(IH,Bfd,5,-0.8968684279063956);(HO,3,Mrn,-0.3829910057418435);(HO,5,Mrn,-0.7121302942399472);(HO,2,Mfd,-0.9918977640869975);(IH,BD,1,0.962775354871972);(HO,3,LPD,0.46384215233406434);(HO,1,MX,0.8933919161821955);(HO,4,MRL,0.30458957749952886);(IH,Rnd,3,0.6518478140041919);(IH,Osc,5,0.08734151159275894);(IH,LPF,2,-0.8359612830292267);(IH,Plr,0,0.2547299254452724);(HO,1,Res,0.897711027675494);(HO,1,Mrn,0.1189812646248729)"
87,"(IH,BD,2,-0.4824137049720947);(IH,Blr,1,-0.5212699502562461);(HO,1,SG,-0.6708113578955404);(HO,5,SG,-0.5128700586492072);(IH,BDx,6,0.22790635401903003);(IH,BDy,1,-0.7461218362771427);(HO,2,Mrn,0.13487715098355801);(IH,LBf,2,-0.9622552961449);(HO,1,LPD,-0.4891800013871299);(IH,BD,3,-0.7211940047742665);(HO,4,LPD,0.4565773230951582);(HO,2,MY,0.8717715536736586);(IH,Ly,3,-0.2996142744647008);(HO,1,LPD,-0.7607397627963286);(HO,3,Kill,-0.9250678463284823)"
88,"(IH,LMy,1,0.17598405254646954);(HO,2,Mrn,-0.1461509541603505);(IH,BD,2,0.044227538259998145);(HO,2,LPD,-0.9920859035829177);(HO,4,Res,0.425932557009568);(HO,6,Kill,-0.7696168919581565);(IH,Bfd,1,0.46300870820209084);(HO,2,MRL,-0.5407171891657805);(IH,Sfd,4,0.8568469625991624);(IH,BDy,4,0.7129350189044714);(IH,Rnd,4,-0.19366538892711627);(IH,BD,3,-0.8263479383647006);(IH,Pfd,6,-0.591029457874569);(HO,0,Mfd,-0.8881469991079094);(HO,6,Kill,0.37795000554691915)"
89,"(HO,6,Res,0.3638426379333841);(HO,2,MY,-0.9211829374824434);(IH,Ly,3,-0.2996142744647008);(IH,Blr,1,-0.21530881063703933);(HO,2,Mrn,-0.6647821621193191);(IH,LPF,2,0.398476852754046);(IH,Bfd,5,-0.8968684279063956);(IH,BDx,6,0.22790635401903003);(IH,BDx,1,-0.5757737270807313);(HO,5,Mfd,-0.7378489435381976);(HO,5,MRL,0.38234673577103684);(HO,5,Mrv,0.8411243249590783);(HO,0,Mfd,-0.8881469991079094);(IH,Rnd,4,-0.9920994089073338);(IH,BD,3,-0.8263479383647006)"
